flight_id,flight_no,arrival_airport,airport_name,city,scheduled_departure,scheduled_arrival,status,arival_longitude,arival_latitude,model,total_seat_cnt,occ_seats,sum_per_flight,time_in_air
136807,PG0480,EGO,Belgorod International Airport,Belgorod,2017-02-23T09:25:00Z,2017-02-23T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,68,531000.00,50.0
136808,PG0480,EGO,Belgorod International Airport,Belgorod,2016-10-09T09:25:00Z,2016-10-09T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,78,594000.00,51.0
136809,PG0480,EGO,Belgorod International Airport,Belgorod,2016-11-14T09:25:00Z,2016-11-14T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,50.0
136810,PG0480,EGO,Belgorod International Airport,Belgorod,2016-11-05T09:25:00Z,2016-11-05T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,50.0
136811,PG0480,EGO,Belgorod International Airport,Belgorod,2017-08-08T09:25:00Z,2017-08-08T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,96,759000.00,49.0
136812,PG0480,EGO,Belgorod International Airport,Belgorod,2017-07-10T09:25:00Z,2017-07-10T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,96,759000.00,50.0
136813,PG0480,EGO,Belgorod International Airport,Belgorod,2017-04-17T09:25:00Z,2017-04-17T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,94,733800.00,50.0
136814,PG0480,EGO,Belgorod International Airport,Belgorod,2017-08-07T09:25:00Z,2017-08-07T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,49.0
136815,PG0480,EGO,Belgorod International Airport,Belgorod,2017-02-19T09:25:00Z,2017-02-19T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,51.0
136816,PG0480,EGO,Belgorod International Airport,Belgorod,2017-06-25T09:25:00Z,2017-06-25T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,83,664500.00,49.0
136817,PG0480,EGO,Belgorod International Airport,Belgorod,2017-03-28T09:25:00Z,2017-03-28T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,50.0
136818,PG0480,EGO,Belgorod International Airport,Belgorod,2017-03-31T09:25:00Z,2017-03-31T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,78,582600.00,50.0
136819,PG0480,EGO,Belgorod International Airport,Belgorod,2017-01-04T09:25:00Z,2017-01-04T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,96,759000.00,50.0
136820,PG0480,EGO,Belgorod International Airport,Belgorod,2017-04-06T09:25:00Z,2017-04-06T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,69,524700.00,49.0
136821,PG0480,EGO,Belgorod International Airport,Belgorod,2016-11-26T09:25:00Z,2016-11-26T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,96,759000.00,50.0
136822,PG0480,EGO,Belgorod International Airport,Belgorod,2017-03-20T09:25:00Z,2017-03-20T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,90,721200.00,49.0
136823,PG0480,EGO,Belgorod International Airport,Belgorod,2017-02-05T09:25:00Z,2017-02-05T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,78,620400.00,51.0
136824,PG0480,EGO,Belgorod International Airport,Belgorod,2017-06-28T09:25:00Z,2017-06-28T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,96,759000.00,50.0
136825,PG0480,EGO,Belgorod International Airport,Belgorod,2016-11-27T09:25:00Z,2016-11-27T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,50.0
136826,PG0480,EGO,Belgorod International Airport,Belgorod,2017-07-29T09:25:00Z,2017-07-29T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,88,708000.00,49.0
136827,PG0480,EGO,Belgorod International Airport,Belgorod,2017-02-18T09:25:00Z,2017-02-18T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,51.0
136828,PG0480,EGO,Belgorod International Airport,Belgorod,2017-09-06T09:25:00Z,2017-09-06T10:15:00Z,Scheduled,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,,638700.00,
136829,PG0480,EGO,Belgorod International Airport,Belgorod,2017-05-28T09:25:00Z,2017-05-28T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,51.0
136830,PG0480,EGO,Belgorod International Airport,Belgorod,2017-09-03T09:25:00Z,2017-09-03T10:15:00Z,Scheduled,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,,670800.00,
136831,PG0480,EGO,Belgorod International Airport,Belgorod,2016-09-21T09:25:00Z,2016-09-21T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,78,632400.00,50.0
136832,PG0480,EGO,Belgorod International Airport,Belgorod,2017-08-20T09:25:00Z,2017-08-20T10:15:00Z,Scheduled,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,,689700.00,
136833,PG0480,EGO,Belgorod International Airport,Belgorod,2017-04-15T09:25:00Z,2017-04-15T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,89,677100.00,50.0
136834,PG0480,EGO,Belgorod International Airport,Belgorod,2016-08-23T09:25:00Z,2016-08-23T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,27,207900.00,49.0
136835,PG0480,EGO,Belgorod International Airport,Belgorod,2017-03-12T09:25:00Z,2017-03-12T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,50.0
136836,PG0480,EGO,Belgorod International Airport,Belgorod,2017-08-30T09:25:00Z,2017-08-30T10:15:00Z,Scheduled,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,,752700.00,
136837,PG0480,EGO,Belgorod International Airport,Belgorod,2016-10-04T09:25:00Z,2016-10-04T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,51.0
136838,PG0480,EGO,Belgorod International Airport,Belgorod,2017-01-24T09:25:00Z,2017-01-24T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,86,670200.00,51.0
136839,PG0480,EGO,Belgorod International Airport,Belgorod,2017-06-29T09:25:00Z,2017-06-29T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,89,701700.00,50.0
136840,PG0480,EGO,Belgorod International Airport,Belgorod,2017-04-19T09:25:00Z,2017-04-19T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,91,714900.00,49.0
136841,PG0480,EGO,Belgorod International Airport,Belgorod,2017-02-07T09:25:00Z,2017-02-07T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,51.0
136842,PG0480,EGO,Belgorod International Airport,Belgorod,2017-06-17T09:25:00Z,2017-06-17T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,90,720600.00,51.0
136843,PG0480,EGO,Belgorod International Airport,Belgorod,2016-12-04T09:25:00Z,2016-12-04T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,78,632400.00,50.0
136844,PG0480,EGO,Belgorod International Airport,Belgorod,2017-02-28T09:25:00Z,2017-02-28T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,79,575100.00,50.0
136845,PG0480,EGO,Belgorod International Airport,Belgorod,2017-05-20T09:25:00Z,2017-05-20T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,50.0
136846,PG0480,EGO,Belgorod International Airport,Belgorod,2017-05-29T09:25:00Z,2017-05-29T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,50.0
136847,PG0480,EGO,Belgorod International Airport,Belgorod,2017-06-04T09:25:00Z,2017-06-04T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,85,664500.00,50.0
136848,PG0480,EGO,Belgorod International Airport,Belgorod,2017-04-08T09:25:00Z,2017-04-08T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,51.0
136849,PG0480,EGO,Belgorod International Airport,Belgorod,2016-09-03T09:25:00Z,2016-09-03T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,89,702300.00,50.0
136850,PG0480,EGO,Belgorod International Airport,Belgorod,2017-09-08T09:25:00Z,2017-09-08T10:15:00Z,Scheduled,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,,493200.00,
136851,PG0480,EGO,Belgorod International Airport,Belgorod,2017-03-04T09:25:00Z,2017-03-04T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,88,695400.00,50.0
136852,PG0480,EGO,Belgorod International Airport,Belgorod,2017-08-15T09:25:00Z,2017-08-15T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,83,638100.00,49.0
136853,PG0480,EGO,Belgorod International Airport,Belgorod,2017-04-22T09:25:00Z,2017-04-22T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,82,633000.00,49.0
136854,PG0480,EGO,Belgorod International Airport,Belgorod,2017-04-28T09:25:00Z,2017-04-28T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,96,759000.00,49.0
136855,PG0480,EGO,Belgorod International Airport,Belgorod,2017-01-11T09:25:00Z,2017-01-11T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,87,702300.00,50.0
136856,PG0480,EGO,Belgorod International Airport,Belgorod,2017-03-18T09:25:00Z,2017-03-18T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,95,752700.00,51.0
136857,PG0480,EGO,Belgorod International Airport,Belgorod,2017-02-13T09:25:00Z,2017-02-13T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,50.0
136858,PG0480,EGO,Belgorod International Airport,Belgorod,2017-06-15T09:25:00Z,2017-06-15T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,96,759000.00,50.0
136859,PG0480,EGO,Belgorod International Airport,Belgorod,2017-05-06T09:25:00Z,2017-05-06T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,95,752700.00,50.0
136860,PG0480,EGO,Belgorod International Airport,Belgorod,2017-03-03T09:25:00Z,2017-03-03T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,50.0
136861,PG0480,EGO,Belgorod International Airport,Belgorod,2017-02-12T09:25:00Z,2017-02-12T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,87,689100.00,49.0
136862,PG0480,EGO,Belgorod International Airport,Belgorod,2017-08-29T09:25:00Z,2017-08-29T10:15:00Z,Scheduled,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,,746400.00,
136863,PG0480,EGO,Belgorod International Airport,Belgorod,2016-08-15T09:25:00Z,2016-08-15T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,3,18900.00,50.0
136864,PG0480,EGO,Belgorod International Airport,Belgorod,2017-03-11T09:25:00Z,2017-03-11T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,93,727500.00,50.0
136865,PG0480,EGO,Belgorod International Airport,Belgorod,2016-12-11T09:25:00Z,2016-12-11T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,88,695400.00,50.0
136866,PG0480,EGO,Belgorod International Airport,Belgorod,2016-12-28T09:25:00Z,2016-12-28T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,94,733800.00,50.0
136867,PG0480,EGO,Belgorod International Airport,Belgorod,2017-05-13T09:25:00Z,2017-05-13T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,95,752700.00,50.0
136868,PG0480,EGO,Belgorod International Airport,Belgorod,2016-10-14T09:25:00Z,2016-10-14T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,90,721200.00,50.0
136869,PG0480,EGO,Belgorod International Airport,Belgorod,2017-01-31T09:25:00Z,2017-01-31T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,50.0
136870,PG0480,EGO,Belgorod International Airport,Belgorod,2016-11-16T09:25:00Z,2016-11-16T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,81,626100.00,50.0
136871,PG0480,EGO,Belgorod International Airport,Belgorod,2017-01-13T09:25:00Z,2017-01-13T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,50.0
136872,PG0480,EGO,Belgorod International Airport,Belgorod,2016-12-14T09:25:00Z,2016-12-14T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,50.0
136873,PG0480,EGO,Belgorod International Airport,Belgorod,2016-12-03T09:25:00Z,2016-12-03T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,96,759000.00,51.0
136874,PG0480,EGO,Belgorod International Airport,Belgorod,2017-07-01T09:25:00Z,2017-07-01T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,92,721200.00,50.0
136875,PG0480,EGO,Belgorod International Airport,Belgorod,2017-02-16T09:25:00Z,2017-02-16T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,50.0
136876,PG0480,EGO,Belgorod International Airport,Belgorod,2017-04-27T09:25:00Z,2017-04-27T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,83,664500.00,49.0
136877,PG0480,EGO,Belgorod International Airport,Belgorod,2016-08-18T09:25:00Z,2016-08-18T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,3,18900.00,51.0
136878,PG0480,EGO,Belgorod International Airport,Belgorod,2017-03-22T09:25:00Z,2017-03-22T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,96,759000.00,50.0
136879,PG0480,EGO,Belgorod International Airport,Belgorod,2016-11-03T09:25:00Z,2016-11-03T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,70,531000.00,50.0
136880,PG0480,EGO,Belgorod International Airport,Belgorod,2016-09-02T09:25:00Z,2016-09-02T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,87,701700.00,50.0
136881,PG0480,EGO,Belgorod International Airport,Belgorod,2017-09-07T09:25:00Z,2017-09-07T10:15:00Z,Scheduled,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,,417600.00,
136882,PG0480,EGO,Belgorod International Airport,Belgorod,2017-03-09T09:25:00Z,2017-03-09T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,90,721200.00,50.0
136883,PG0480,EGO,Belgorod International Airport,Belgorod,2016-10-01T09:25:00Z,2016-10-01T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,88,695400.00,50.0
136884,PG0480,EGO,Belgorod International Airport,Belgorod,2017-03-29T09:25:00Z,2017-03-29T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,96,759000.00,50.0
136885,PG0480,EGO,Belgorod International Airport,Belgorod,2017-05-16T09:25:00Z,2017-05-16T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,92,720600.00,49.0
136886,PG0480,EGO,Belgorod International Airport,Belgorod,2016-12-16T09:25:00Z,2016-12-16T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,90,721200.00,50.0
136887,PG0480,EGO,Belgorod International Airport,Belgorod,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,78,595200.00,49.0
136888,PG0480,EGO,Belgorod International Airport,Belgorod,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,79,626100.00,50.0
136889,PG0480,EGO,Belgorod International Airport,Belgorod,2017-03-02T09:25:00Z,2017-03-02T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,93,727500.00,50.0
136890,PG0480,EGO,Belgorod International Airport,Belgorod,2016-09-25T09:25:00Z,2016-09-25T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,94,746400.00,49.0
136891,PG0480,EGO,Belgorod International Airport,Belgorod,2017-07-15T09:25:00Z,2017-07-15T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,96,746400.00,50.0
136892,PG0480,EGO,Belgorod International Airport,Belgorod,2017-09-12T09:25:00Z,2017-09-12T10:15:00Z,Scheduled,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,,183300.00,
136893,PG0480,EGO,Belgorod International Airport,Belgorod,2016-11-07T09:25:00Z,2016-11-07T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,90,708600.00,50.0
136894,PG0480,EGO,Belgorod International Airport,Belgorod,2016-10-02T09:25:00Z,2016-10-02T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,73,588900.00,49.0
136895,PG0480,EGO,Belgorod International Airport,Belgorod,2017-07-22T09:25:00Z,2017-07-22T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,96,759000.00,50.0
136896,PG0480,EGO,Belgorod International Airport,Belgorod,2017-08-13T09:25:00Z,2017-08-13T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,89,714300.00,50.0
136897,PG0480,EGO,Belgorod International Airport,Belgorod,2017-07-02T09:25:00Z,2017-07-02T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,95,752700.00,50.0
136898,PG0480,EGO,Belgorod International Airport,Belgorod,2017-08-27T09:25:00Z,2017-08-27T10:15:00Z,Scheduled,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,,759000.00,
136899,PG0480,EGO,Belgorod International Airport,Belgorod,2016-11-23T09:25:00Z,2016-11-23T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,84,682800.00,50.0
136900,PG0480,EGO,Belgorod International Airport,Belgorod,2017-02-01T09:25:00Z,2017-02-01T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,51.0
136901,PG0480,EGO,Belgorod International Airport,Belgorod,2017-04-29T09:25:00Z,2017-04-29T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,96,759000.00,51.0
136902,PG0480,EGO,Belgorod International Airport,Belgorod,2016-10-24T09:25:00Z,2016-10-24T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,84,669600.00,49.0
136903,PG0480,EGO,Belgorod International Airport,Belgorod,2017-04-01T09:25:00Z,2017-04-01T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,92,733800.00,50.0
136904,PG0480,EGO,Belgorod International Airport,Belgorod,2017-03-08T09:25:00Z,2017-03-08T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,50.0
136905,PG0480,EGO,Belgorod International Airport,Belgorod,2016-10-13T09:25:00Z,2016-10-13T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,87,663900.00,51.0
136906,PG0480,EGO,Belgorod International Airport,Belgorod,2017-06-11T09:25:00Z,2017-06-11T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,50.0
136907,PG0480,EGO,Belgorod International Airport,Belgorod,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,96,759000.00,51.0
136908,PG0480,EGO,Belgorod International Airport,Belgorod,2017-06-06T09:25:00Z,2017-06-06T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,80,633000.00,50.0
136909,PG0480,EGO,Belgorod International Airport,Belgorod,2016-09-13T09:25:00Z,2016-09-13T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,87,689700.00,50.0
136910,PG0480,EGO,Belgorod International Airport,Belgorod,2016-10-11T09:25:00Z,2016-10-11T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,86,683400.00,51.0
136911,PG0480,EGO,Belgorod International Airport,Belgorod,2016-12-12T09:25:00Z,2016-12-12T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,87,676500.00,50.0
136912,PG0480,EGO,Belgorod International Airport,Belgorod,2017-03-17T09:25:00Z,2017-03-17T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,73,575100.00,49.0
136913,PG0480,EGO,Belgorod International Airport,Belgorod,2016-12-10T09:25:00Z,2016-12-10T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,90,695400.00,49.0
136914,PG0480,EGO,Belgorod International Airport,Belgorod,2017-08-25T09:25:00Z,2017-08-25T10:15:00Z,Scheduled,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,,765300.00,
136915,PG0480,EGO,Belgorod International Airport,Belgorod,2016-09-04T09:25:00Z,2016-09-04T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,50.0
136916,PG0480,EGO,Belgorod International Airport,Belgorod,2016-08-24T09:25:00Z,2016-08-24T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,30,228600.00,50.0
136917,PG0480,EGO,Belgorod International Airport,Belgorod,2017-03-23T09:25:00Z,2017-03-23T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,50.0
136918,PG0480,EGO,Belgorod International Airport,Belgorod,2017-07-05T09:25:00Z,2017-07-05T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,91,727500.00,50.0
136919,PG0480,EGO,Belgorod International Airport,Belgorod,2017-05-25T09:25:00Z,2017-05-25T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,87,677100.00,50.0
136920,PG0480,EGO,Belgorod International Airport,Belgorod,2017-06-22T09:25:00Z,2017-06-22T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,96,746400.00,50.0
136921,PG0480,EGO,Belgorod International Airport,Belgorod,2017-07-07T09:25:00Z,2017-07-07T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,89,701700.00,49.0
136922,PG0480,EGO,Belgorod International Airport,Belgorod,2017-02-11T09:25:00Z,2017-02-11T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,76,607800.00,50.0
136923,PG0480,EGO,Belgorod International Airport,Belgorod,2017-09-02T09:25:00Z,2017-09-02T10:15:00Z,Scheduled,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,,682800.00,
136924,PG0480,EGO,Belgorod International Airport,Belgorod,2016-10-05T09:25:00Z,2016-10-05T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,83,651900.00,51.0
136925,PG0480,EGO,Belgorod International Airport,Belgorod,2016-11-01T09:25:00Z,2016-11-01T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,93,740100.00,50.0
136926,PG0480,EGO,Belgorod International Airport,Belgorod,2017-03-10T09:25:00Z,2017-03-10T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,78,632400.00,50.0
136927,PG0480,EGO,Belgorod International Airport,Belgorod,2017-01-22T09:25:00Z,2017-01-22T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,51.0
136928,PG0480,EGO,Belgorod International Airport,Belgorod,2017-08-17T09:25:00Z,2017-08-17T10:15:00Z,Scheduled,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,,658200.00,
136929,PG0480,EGO,Belgorod International Airport,Belgorod,2016-12-31T09:25:00Z,2016-12-31T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,82,631800.00,50.0
136930,PG0480,EGO,Belgorod International Airport,Belgorod,2017-04-09T09:25:00Z,2017-04-09T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,91,714900.00,50.0
136931,PG0480,EGO,Belgorod International Airport,Belgorod,2017-04-23T09:25:00Z,2017-04-23T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,96,759000.00,51.0
136932,PG0480,EGO,Belgorod International Airport,Belgorod,2017-05-02T09:25:00Z,2017-05-02T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,96,759000.00,49.0
136933,PG0480,EGO,Belgorod International Airport,Belgorod,2017-03-14T09:25:00Z,2017-03-14T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,83,651300.00,50.0
136934,PG0480,EGO,Belgorod International Airport,Belgorod,2017-08-31T09:25:00Z,2017-08-31T10:15:00Z,Scheduled,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,,765300.00,
136935,PG0480,EGO,Belgorod International Airport,Belgorod,2016-10-08T09:25:00Z,2016-10-08T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,51.0
136936,PG0480,EGO,Belgorod International Airport,Belgorod,2017-01-02T09:25:00Z,2017-01-02T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,82,632400.00,50.0
136937,PG0480,EGO,Belgorod International Airport,Belgorod,2017-01-03T09:25:00Z,2017-01-03T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,81,626100.00,50.0
136938,PG0480,EGO,Belgorod International Airport,Belgorod,2017-05-14T09:25:00Z,2017-05-14T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,87,689100.00,51.0
136939,PG0480,EGO,Belgorod International Airport,Belgorod,2016-10-15T09:25:00Z,2016-10-15T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,86,696000.00,50.0
136940,PG0480,EGO,Belgorod International Airport,Belgorod,2017-05-18T09:25:00Z,2017-05-18T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,77,600900.00,49.0
